date,home_team,away_team,elo_home_pre,elo_away_pre,home_score,away_score,tournament,neutral
1992-02-26,Tunisia,Belgium,1615.423337488701,1757.9109214478774,2,1,Friendly,False
1992-03-02,United Arab Emirates,Iceland,1513.7351056762245,1522.9562223017424,0,1,Friendly,False
1992-03-03,Israel,Cyprus,1570.2380375903736,1170.3850618958122,2,1,Friendly,False
1992-03-04,Costa Rica,El Salvador,1590.6198688605257,1480.2086803061918,2,0,Friendly,False
1992-03-04,Saint Vincent and the Grenadines,Curaçao,1476.7270353846734,1499.1685373714893,2,2,CFU Caribbean Cup qualification,True
1992-03-05,Dominica,Guadeloupe,1331.880412364083,1444.6510505938875,0,0,CFU Caribbean Cup qualification,True
1992-03-06,Barbados,Curaçao,1422.1340708450748,1497.8784942393982,1,0,CFU Caribbean Cup qualification,False
1992-03-08,Mexico,Russia,1819.6078627085053,1888.5801356440538,4,0,Friendly,False
1992-03-08,Grenada,Curaçao,1461.2192710351583,1479.2724934756063,0,1,CFU Caribbean Cup qualification,True
1992-03-11,Mexico,Russia,1836.6878317360736,1871.5001666164856,1,1,Friendly,False
1992-03-11,Spain,United States,1767.6905107232787,1659.3861739632996,2,0,Friendly,False
1992-03-17,El Salvador,Honduras,1473.3241446862876,1693.2109276805813,1,1,Friendly,True
1992-03-18,Morocco,United States,1637.1919050004558,1652.4370926092718,3,1,Friendly,False
1992-03-21,Dominican Republic,Puerto Rico,1359.763855888122,1144.6629524501102,1,2,FIFA World Cup qualification,False
1992-03-21,Guernsey,Alderney,1578.7788939953534,1125.1788160759627,9,1,Muratti Vase,False
1992-03-22,Saint Lucia,Saint Vincent and the Grenadines,1465.2033485837203,1478.0170785167645,1,0,FIFA World Cup qualification,False
1992-03-25,Netherlands,Yugoslavia,1873.5339299296668,1884.3037108859637,2,0,Friendly,False
1992-03-25,Luxembourg,Turkey,1091.450498037672,1505.1127193506068,2,3,Friendly,False
1992-03-25,Scotland,Finland,1721.1847077819295,1565.9310566113265,1,1,Friendly,False
1992-03-25,Italy,Germany,1909.6532561560125,2021.5045644155261,1,0,Friendly,False
1992-03-25,Republic of Ireland,Switzerland,1831.1964520133647,1744.2320727076526,2,1,Friendly,False
1992-03-25,Hungary,Austria,1684.862057761915,1565.5933030563367,2,1,Friendly,False
1992-03-25,France,Belgium,1927.7309461780114,1746.6940901917833,3,3,Friendly,False
1992-03-25,Czechoslovakia,England,1807.0538273829618,1946.278566863161,2,2,Friendly,False
1992-03-25,Cyprus,Greece,1169.3194040620467,1598.6837151745601,1,3,Friendly,False
1992-03-29,Puerto Rico,Dominican Republic,1179.0560940398911,1325.370714298341,1,1,FIFA World Cup qualification,False
1992-03-29,Saint Vincent and the Grenadines,Saint Lucia,1462.933162387825,1480.2872647126599,3,1,FIFA World Cup qualification,False
1992-04-01,Cayman Islands,Martinique,1428.4636847147274,1538.6124189690997,0,7,CFU Caribbean Cup qualification,True
1992-04-02,Canada,China,1515.874961490351,1608.8909528812555,5,2,Friendly,False
1992-04-03,Sint Maarten,Cayman Islands,1422.9263490882481,1397.270682656089,4,2,CFU Caribbean Cup qualification,False
1992-04-04,United States,China,1641.025355227885,1591.742683378693,5,0,Friendly,False
1992-04-05,Togo,Ghana,1487.384419929896,1719.9081534558325,1,0,Friendly,False
1992-04-05,Sint Maarten,Martinique,1442.5259275385672,1569.805421027738,1,1,CFU Caribbean Cup qualification,False
1992-04-08,Israel,Iceland,1571.303695424139,1535.511170576934,2,2,Friendly,False
1992-04-08,Romania,Latvia,1756.1458648978712,1388.87444878279,2,0,Friendly,False
1992-04-08,Turkey,Denmark,1507.9361709327204,1827.5260954187827,2,1,Friendly,False
1992-04-12,Jamaica,Bermuda,1422.3889859528408,1380.1682088379036,0,0,Friendly,False
1992-04-14,Austria,Lithuania,1561.181437607488,1360.368034321257,4,0,Friendly,False
1992-04-15,Antigua and Barbuda,Montserrat,1320.6360283950717,1462.614672085628,5,0,CFU Caribbean Cup qualification,True
1992-04-15,Brazil,Finland,1904.2862647786103,1572.1902527192156,3,1,Friendly,False
1992-04-15,Saint Kitts and Nevis,British Virgin Islands,1395.3592429270784,1458.986802972742,4,0,CFU Caribbean Cup qualification,False
1992-04-17,Saint Kitts and Nevis,Montserrat,1428.947710999579,1407.1217285996074,10,0,CFU Caribbean Cup qualification,False
1992-04-17,Antigua and Barbuda,British Virgin Islands,1376.1289718810922,1425.3983349002415,2,0,CFU Caribbean Cup qualification,True
1992-04-19,Singapore,Malaysia,1444.5983388435363,1387.9228215107044,1,1,AFC Asian Cup qualification,False
1992-04-19,Curaçao,Antigua and Barbuda,1498.2342007428836,1410.3549409294671,1,1,FIFA World Cup qualification,False
1992-04-19,Barbados,Trinidad and Tobago,1440.7400716088666,1537.9619725473674,1,2,FIFA World Cup qualification,False
1992-04-20,China,Indonesia,1579.8435942443398,1409.9271962729708,2,0,AFC Asian Cup qualification,True
1992-04-22,Belgium,Cyprus,1753.3838599278338,1165.4024574471034,1,0,FIFA World Cup qualification,False
1992-04-22,Czechoslovakia,Germany,1808.178033839315,2011.1635885807889,1,1,Friendly,False
1992-04-22,Singapore,Indonesia,1436.1447734521284,1393.5312668834865,1,2,AFC Asian Cup qualification,False
1992-04-22,Spain,Albania,1774.6395920773066,1368.0459164150654,3,0,FIFA World Cup qualification,False
1992-04-22,Tunisia,Sweden,1626.6401687447951,1754.5127456453317,0,1,Friendly,False
1992-04-23,China,Malaysia,1596.239523633824,1396.3763869021122,4,0,AFC Asian Cup qualification,True
1992-04-24,Indonesia,Malaysia,1421.3087797059966,1378.346618656692,1,1,AFC Asian Cup qualification,True
1992-04-24,Guyana,Suriname,1319.3960739223896,1520.7637869639614,1,2,FIFA World Cup qualification,False
1992-04-26,Singapore,China,1408.3672606296184,1614.2692918792443,0,1,AFC Asian Cup qualification,False
1992-04-26,Bermuda,Haiti,1384.0473667597175,1371.2634399182175,1,0,FIFA World Cup qualification,False
1992-04-26,Antigua and Barbuda,Curaçao,1420.2262014642088,1488.362940208142,3,0,FIFA World Cup qualification,False
1992-04-28,Northern Ireland,Lithuania,1614.7152100831468,1354.728771762016,2,2,FIFA World Cup qualification,False
1992-04-28,Switzerland,Bulgaria,1739.1477594080459,1691.2927961051998,0,2,Friendly,False
1992-04-29,Austria,Wales,1566.820700166729,1739.4685763795208,1,1,Friendly,False
1992-04-29,Denmark,Norway,1811.9316067920965,1687.783655522634,1,0,Friendly,False
1992-04-29,El Salvador,Costa Rica,1478.9245005686619,1597.50440448043,1,1,Friendly,False
1992-04-29,Republic of Ireland,United States,1836.2807653129714,1652.9244443622383,4,1,Friendly,False
1992-04-29,Russia,England,1873.3547074137505,1945.1543604068077,2,2,Friendly,False
1992-04-29,Ukraine,Hungary,1526.7795569511763,1689.2739232107635,1,3,Friendly,False
1992-04-30,Uruguay,Brazil,1776.0645589788421,1906.5887691938444,1,0,Friendly,False
1992-05-02,Anguilla,Cuba,1444.9690316682577,1455.927892370121,0,3,CFU Caribbean Cup qualification,False
1992-05-04,Jersey,Guernsey,1713.0270533169844,1581.6051196352937,2,3,Muratti Vase,False
1992-05-06,French Guiana,Guyana,1378.167045105426,1305.0711471978627,1,1,CFU Caribbean Cup qualification,True
1992-05-06,Romania,Faroe Islands,1758.0531481696908,1502.7296100566214,7,0,FIFA World Cup qualification,False
1992-05-07,Sweden,Poland,1763.712225000563,1736.8077576961007,5,0,Friendly,False
1992-05-08,Aruba,French Guiana,1281.2216055742024,1374.0203090457132,0,2,CFU Caribbean Cup qualification,True
1992-05-08,Congo,Haiti,1592.3229700842076,1357.5369752259003,4,1,Friendly,True
1992-05-09,Congo,Guadeloupe,1599.5196432236335,1438.3782049822553,1,1,Friendly,True
1992-05-09,Cuba,Anguilla,1499.7063736042421,1401.1905504341366,5,0,CFU Caribbean Cup qualification,False
1992-05-09,Suriname,French Guiana,1535.0887136884883,1396.1926873030163,3,2,CFU Caribbean Cup qualification,False
1992-05-11,Iran,Pakistan,1710.1867080246523,1287.759972699429,7,0,AFC Asian Cup qualification,True
1992-05-12,Hungary,England,1701.60455125658,1945.964253866865,0,1,Friendly,False
1992-05-13,Norway,Faroe Islands,1683.4676125075441,1492.4230502125033,2,0,Friendly,False
1992-05-13,Greece,Iceland,1602.6006617895034,1539.2320320179288,1,0,FIFA World Cup qualification,False
1992-05-14,Finland,Bulgaria,1569.8877483039814,1712.3168671394403,0,3,FIFA World Cup qualification,False
1992-05-14,Kuwait,Syria,1582.586165564015,1563.9781065533027,0,0,Friendly,False
1992-05-14,United Arab Emirates,Qatar,1501.1801574010328,1581.3937018905328,1,0,Friendly,False
1992-05-15,India,Iran,1347.8674987271108,1717.4576586521177,0,3,AFC Asian Cup qualification,False
1992-05-17,England,Brazil,1952.0329219298962,1895.712465264021,1,1,Friendly,False
1992-05-17,Qatar,Kuwait,1571.9625869701765,1579.2990643147973,0,0,Friendly,False
1992-05-17,United Arab Emirates,Syria,1510.6112723213892,1567.2652078025203,2,0,Friendly,False
1992-05-17,United States,Scotland,1647.1957981015776,1714.9255116740405,0,1,Friendly,False
1992-05-19,Austria,Poland,1568.8817241438294,1723.8045399435741,2,4,Friendly,False
1992-05-19,Bahrain,Algeria,1497.6232740610135,1771.1515259736307,0,0,Friendly,False
1992-05-20,United Arab Emirates,Syria,1523.7495216943785,1554.126958429531,0,0,Friendly,False
1992-05-20,Romania,Wales,1768.3597080138088,1737.4075524024204,5,1,FIFA World Cup qualification,False
1992-05-20,Canada,Scotland,1533.0232309929136,1725.851663423628,1,3,Friendly,False
1992-05-20,Moldova,Lithuania,1489.1236777125284,1370.2558308375758,1,1,Friendly,False
1992-05-23,Jamaica,Puerto Rico,1418.509828031027,1181.7064972332264,2,1,FIFA World Cup qualification,False
1992-05-24,Guatemala,Ecuador,1478.4906989275435,1595.1786887623264,1,1,Friendly,False
1992-05-25,Haiti,Bermuda,1350.3403020864744,1397.7738314520348,2,1,FIFA World Cup qualification,False
1992-05-25,Suriname,Guyana,1543.1599792798957,1309.2178832575755,1,1,FIFA World Cup qualification,False
1992-05-26,Ethiopia,Sudan,1494.3906073637525,1470.9066894275165,5,1,Friendly,False
1992-05-26,Republic of Ireland,Albania,1842.0094115736322,1364.4507774425745,2,0,FIFA World Cup qualification,False
1992-05-26,Malta,Latvia,1373.394489317969,1386.9671655109705,1,0,Friendly,False
1992-05-27,Netherlands,Austria,1884.7640750310454,1556.233376422381,3,2,Friendly,False
1992-05-27,Costa Rica,Ecuador,1596.97014105979,1594.6987388393227,2,1,Friendly,False
1992-05-27,Poland,Czechoslovakia,1736.4528876650224,1811.0583296449074,1,0,Friendly,False
1992-05-27,Sweden,Hungary,1776.7154427530895,1695.5358831935487,2,1,Friendly,False
1992-05-27,Switzerland,France,1718.1236883738054,1921.041176441961,2,1,Friendly,False
1992-05-29,Qatar,Syria,1569.357006021882,1556.1044579250656,4,2,AFC Asian Cup qualification,False
1992-05-30,Puerto Rico,Jamaica,1176.6752889238194,1423.541036340434,0,1,FIFA World Cup qualification,False
1992-05-30,Netherlands,Wales,1886.3284176647437,1713.4083586218424,4,0,Friendly,False
1992-05-30,United States,Republic of Ireland,1636.26964635199,1844.0934313033026,3,1,USA Cup,False
1992-05-30,Germany,Turkey,2008.2832927751965,1523.5306595594066,1,0,Friendly,False
1992-05-30,Japan,Argentina,1506.0840428682359,1925.242543716011,0,1,Kirin Cup,False
1992-05-31,Qatar,Oman,1589.9102358794955,1251.8162779093711,4,0,AFC Asian Cup qualification,False
1992-05-31,Trinidad and Tobago,Barbados,1558.1218893763703,1420.5801547798637,3,0,FIFA World Cup qualification,False
1992-05-31,Italy,Portugal,1919.9942319907498,1741.6738016920274,0,0,USA Cup,True
1992-06-01,Kazakhstan,Turkmenistan,1509.7192926116547,1500.0,1,0,Friendly,False
1992-06-02,Germany,Northern Ireland,2008.9507261691374,1599.188151007587,1,1,Friendly,False
1992-06-03,United States,Portugal,1665.536476653216,1748.7608756093366,1,0,USA Cup,False
1992-06-03,Norway,Scotland,1688.1988299887205,1736.9366564570014,0,0,Friendly,False
1992-06-03,Macau,Hong Kong,1284.7529651636728,1416.10490007896,2,2,AFC Asian Cup qualification,True
1992-06-03,Hungary,Iceland,1690.3242724157935,1527.9994553806737,1,2,FIFA World Cup qualification,False
1992-06-03,Finland,England,1539.140855123195,1947.8145365474327,1,2,Friendly,False
1992-06-03,North Korea,Taiwan,1637.4337147363462,1356.828867340406,6,0,AFC Asian Cup qualification,False
1992-06-03,Estonia,Slovenia,1188.8469370169971,1489.9608855276626,1,1,Friendly,False
1992-06-03,Denmark,Russia,1816.2476498071865,1872.5448139536932,1,1,Friendly,False
1992-06-03,Argentina,Wales,1929.3639417428415,1706.9558773816232,1,0,Kirin Cup,True
1992-06-03,Albania,Lithuania,1362.366757712904,1375.8360245461959,1,0,FIFA World Cup qualification,False
1992-06-03,Faroe Islands,Belgium,1487.691832731327,1754.1318712282798,0,3,FIFA World Cup qualification,False
1992-06-04,Republic of Ireland,Italy,1814.8266010020768,1912.9071580734405,0,2,USA Cup,True
1992-06-05,France,Netherlands,1908.1626773237433,1892.780898904963,1,1,Friendly,False
1992-06-05,Hong Kong,Taiwan,1408.8844481118435,1348.2806510207788,0,0,AFC Asian Cup qualification,True
1992-06-05,North Korea,Macau,1645.9819310559735,1291.9734171307894,2,0,AFC Asian Cup qualification,False
1992-06-06,United States,Italy,1679.812778047527,1929.2189585366866,1,1,USA Cup,False
1992-06-07,New Zealand,Fiji,1627.5581692611436,1697.9945109130842,3,0,FIFA World Cup qualification,False
1992-06-07,Macau,Taiwan,1287.8768753412132,1351.7343291559653,2,0,AFC Asian Cup qualification,True
1992-06-07,North Korea,Hong Kong,1650.0784728455496,1405.430769976657,0,0,AFC Asian Cup qualification,False
1992-06-07,Republic of Ireland,Portugal,1798.5148005388307,1734.4845742150255,2,0,USA Cup,True
1992-06-07,Guatemala,Nicaragua,1478.9706488505471,1184.301142935139,7,1,Friendly,False
1992-06-07,Japan,Wales,1501.9626448414053,1700.4308194918067,0,1,Kirin Cup,False
1992-06-10,Sweden,France,1781.9270535308447,1904.9586535562914,1,1,UEFA Euro,False
1992-06-11,Denmark,England,1814.9963734989994,1950.7083412747602,0,0,UEFA Euro,True
1992-06-12,Netherlands,Scotland,1895.9849226724148,1738.4014863449142,1,0,UEFA Euro,True
1992-06-12,Russia,Germany,1873.7960902618802,1999.9602783431062,1,1,UEFA Euro,True
1992-06-13,Canada,Hong Kong,1521.9382379595402,1420.5948412206537,3,1,Friendly,False
1992-06-13,United States,Australia,1685.8929180247935,1726.6293552333934,0,1,Friendly,False
1992-06-14,Gabon,Togo,1510.4254335198125,1501.0239413102972,1,0,Friendly,False
1992-06-14,Sweden,Denmark,1783.5818870804922,1824.2935326443908,1,0,UEFA Euro,False
1992-06-14,Lesotho,Botswana,1298.7505042430487,1363.56214805688,0,0,African Cup of Nations qualification,False
1992-06-14,France,England,1903.303820006644,1941.4111821293689,0,0,UEFA Euro,True
1992-06-14,Antigua and Barbuda,Bermuda,1452.0253259690935,1380.7769208390068,0,3,FIFA World Cup qualification,False
1992-06-14,Guinea-Bissau,Cape Verde,1444.5300618743936,1442.4699358883142,3,1,African Cup of Nations qualification,False
1992-06-15,Netherlands,Russia,1910.3643668951072,1882.4952851534158,0,0,UEFA Euro,True
1992-06-15,Scotland,Germany,1724.0220421222218,1991.2610834515706,0,2,UEFA Euro,True
1992-06-16,Faroe Islands,Cyprus,1468.2838014507756,1164.6544461466574,0,2,FIFA World Cup qualification,False
1992-06-17,Sweden,England,1804.3566802108494,1938.6800800412334,2,1,UEFA Euro,False
1992-06-17,France,Denmark,1906.0349220947794,1803.5187395140335,1,2,UEFA Euro,True
1992-06-17,Tajikistan,Uzbekistan,1500.0,1500.0,2,2,Friendly,False
1992-06-18,Netherlands,Germany,1908.3633151686058,2004.5192110031605,3,1,UEFA Euro,True
1992-06-18,Argentina,Australia,1935.888999632658,1738.3187447940065,2,0,Friendly,False
1992-06-18,Scotland,Russia,1710.7639145706319,1884.4963368799172,3,0,UEFA Euro,True
1992-06-19,Antigua and Barbuda,Suriname,1401.0475046848467,1528.2640791681736,1,1,CFU Caribbean Cup,True
1992-06-19,South Korea,Bangladesh,1765.226525808133,1319.5820819134385,6,0,AFC Asian Cup qualification,True
1992-06-20,Mozambique,Eswatini,1442.0390867936499,1369.7225117791834,4,1,Friendly,False
1992-06-20,Guadeloupe,Jamaica,1442.7099864863646,1435.556755750101,0,1,CFU Caribbean Cup,True
1992-06-21,Antigua and Barbuda,Martinique,1406.306913262438,1568.2383061823919,1,4,CFU Caribbean Cup,True
1992-06-21,Gabon,Burundi,1517.3767072457447,1450.456646105062,0,1,Friendly,False
1992-06-21,Sweden,Germany,1831.8184439569081,1956.897858336919,2,3,UEFA Euro,False
1992-06-21,Thailand,South Korea,1477.421315767982,1771.295777011923,2,1,AFC Asian Cup qualification,False
1992-06-21,Uruguay,Australia,1786.9408629086656,1733.7353085221898,2,0,Friendly,False
1992-06-22,Cuba,Jamaica,1519.0516544253244,1450.865541916733,0,0,CFU Caribbean Cup,True
1992-06-22,Netherlands,Denmark,1955.9846678348474,1835.6884948781362,2,2,UEFA Euro,True
1992-06-23,Thailand,Bangladesh,1507.5513872232762,1313.5128307096484,1,0,AFC Asian Cup qualification,False
1992-06-24,Trinidad and Tobago,Cuba,1572.3347045856847,1516.1450450067732,1,0,CFU Caribbean Cup,False
1992-06-24,Jamaica,Martinique,1453.7721513352842,1583.068942908806,1,0,CFU Caribbean Cup,True
1992-06-26,Denmark,Germany,1844.0144191209267,1980.0963772439686,2,0,UEFA Euro,True
1992-06-26,Sudan,Eritrea,1458.5536141701236,1500.0,1,1,Friendly,False
1992-06-27,Cuba,Martinique,1507.46798024378,1562.7309313091657,1,1,CFU Caribbean Cup,True
1992-06-27,Trinidad and Tobago,Jamaica,1581.011769348678,1474.1101629349246,3,1,CFU Caribbean Cup,False
1992-06-27,United States,Ukraine,1674.2035284641804,1514.44892890536,0,0,Friendly,False
1992-06-27,Vanuatu,New Zealand,1402.452966028191,1659.587149638343,1,4,FIFA World Cup qualification,False
1992-06-28,Uzbekistan,Turkmenistan,1502.8012999960577,1493.05702079754,2,1,Friendly,False
1992-06-28,China,Slovakia,1628.3551173131132,1453.2385863488394,2,3,Friendly,False
1992-06-28,Honduras,Panama,1687.610571798207,1341.9004248704514,4,0,Friendly,False
1992-06-28,Cape Verde,Guinea-Bissau,1421.0374885202345,1465.9625092424733,1,0,African Cup of Nations qualification,False
1992-06-28,Botswana,Lesotho,1365.580854962585,1296.7317973373438,0,4,African Cup of Nations qualification,False
1992-06-28,Chad,Eritrea,1440.460968660818,1501.669531962231,0,1,Friendly,True
1992-06-30,Honduras,Panama,1690.2872423688052,1339.2237542998532,4,0,Friendly,False
1992-06-30,Sudan,Chad,1456.8840822078926,1432.204690148274,1,0,Friendly,False
1992-07-01,New Zealand,Vanuatu,1679.7554810944978,1382.284634572036,8,0,FIFA World Cup qualification,False
1992-07-03,Kazakhstan,Libya,1516.6622718141148,1612.9503309272404,1,0,Friendly,True
1992-07-04,Bermuda,Antigua and Barbuda,1431.7547421232537,1391.4762765360238,2,1,FIFA World Cup qualification,False
1992-07-04,Uruguay,Ecuador,1795.7242520596917,1587.5601738041717,3,1,Friendly,False
1992-07-05,Trinidad and Tobago,Jamaica,1591.5002033598494,1463.6217289237532,1,2,FIFA World Cup qualification,False
1992-07-05,Guinea-Bissau,Cape Verde,1449.1065889676734,1437.8934087950345,1,0,African Cup of Nations qualification,False
1992-07-05,Australia,Croatia,1724.9519193711637,1608.680131581867,1,0,Friendly,False
1992-07-05,Guatemala,Poland,1482.943423810326,1745.7232723561824,2,2,Friendly,False
1992-07-06,Malawi,Zimbabwe,1446.1219574214297,1543.4683507327375,0,0,Friendly,False
1992-07-07,South Africa,Cameroon,1665.1221611098154,1742.9255433084181,1,0,Friendly,False
